Date-Time (EST),Temperature_Sensor1 2025-03-08 10_53_43 EST (Data EST),Temperature_Sensor2 2025-03-08 11_36_27 EST (Data EST),Temperature_Sensor3 2025-03-08 12_57_01 EST (Data EST),Temperature_Sensor4 2025-03-08 13_24_43 EST (Data EST),Temperature_Sensor5 2025-03-08 10_27_43 EST (Data EST)
3/6/2025 14:20,8.23,11.535,16.34,15.1,8.15
3/6/2025 14:22,8.15,11.5575,16.34,15.1,8.15
3/6/2025 14:24,8.19,11.58,16.34,15.1,8.15
3/6/2025 14:26,8.19,11.56666667,16.34,15.06,8.19
3/6/2025 14:28,8.15,11.55333333,16.34,15.1,8.15
3/6/2025 14:30,8.15,11.54,16.3,15.1,8.19
3/6/2025 14:32,8.19,11.54,16.34,15.1,8.19
3/6/2025 14:34,8.15,11.54,16.34,15.1,8.19
3/6/2025 14:36,8.15,11.49,16.34,15.06,8.15
3/6/2025 14:38,8.15,11.54,16.3,15.06,8.19
3/6/2025 14:40,8.19,11.54,16.3,15.06,8.19
3/6/2025 14:42,8.19,11.54,16.34,15.06,8.19
3/6/2025 14:44,8.19,11.54,16.34,15.06,8.19
3/6/2025 14:46,8.23,11.54,16.34,15.06,8.19
3/6/2025 14:48,8.23,11.54,16.3,15.1,8.19
3/6/2025 14:50,8.23,11.49,16.34,15.1,8.23
3/6/2025 14:52,8.19,11.54,16.3,15.1,8.23
3/6/2025 14:54,8.15,11.54,16.34,15.06,8.19
3/6/2025 14:56,8.15,11.54,16.39,15.1,8.19
3/6/2025 14:58,8.19,11.58,16.345,15.06,8.15
3/6/2025 15:00,8.19,11.49,16.3,15.06,8.19
3/6/2025 15:02,8.19,11.58,16.34,15.1,8.23
3/6/2025 15:04,8.28,11.54,16.3,15.06,8.19
3/6/2025 15:06,8.28,11.54,16.34,15.1,8.19
3/6/2025 15:08,8.28,11.49,16.34,15.1,8.19
3/6/2025 15:10,8.23,11.49,16.34,15.1,8.19
3/6/2025 15:12,8.23,11.49,16.3,15.14,8.15
3/6/2025 15:14,8.28,11.54,16.34,15.12,8.19
3/6/2025 15:16,8.32,11.54,16.34,15.1,8.19
3/6/2025 15:18,8.23,11.54,16.34,15.1,8.19
3/6/2025 15:20,8.23,11.49,16.34,15.1,8.19
3/6/2025 15:22,8.23,11.54,16.3,15.06,8.19
3/6/2025 15:24,8.23,11.49,16.3,15.1,8.19
3/6/2025 15:26,8.28,11.49,16.34,15.06,8.23
3/6/2025 15:28,8.28,11.45,16.34,15.1,8.28
3/6/2025 15:30,8.23,11.54,16.34,15.06,8.19
3/6/2025 15:32,8.28,11.45,16.34,15.06,8.19
3/6/2025 15:34,8.19,11.49,16.34,15.1,8.15
3/6/2025 15:36,8.23,11.49,16.34,15.06,8.15
3/6/2025 15:38,8.23,11.54,16.34,15.1,8.15
3/6/2025 15:40,8.23,11.54,16.34,15.08,8.15
3/6/2025 15:42,8.19,11.49,16.34,15.06,8.15
3/6/2025 15:44,8.19,11.54,16.34,15.1,8.11
3/6/2025 15:46,8.23,11.54,16.34,15.14,8.06
3/6/2025 15:48,8.19,11.54,16.34,15.12,8.06
3/6/2025 15:50,8.23,11.58,16.34,15.1,8.06
3/6/2025 15:52,8.23,11.54,16.32,15.06,8.06
3/6/2025 15:54,8.19,11.54,16.3,15.1,8.06
3/6/2025 15:56,8.23,11.54,16.34,15.06,8.06
3/6/2025 15:58,8.23,11.54,16.34,15.06,8.06
3/6/2025 16:00,8.19,11.49,16.34,15.1,8.02
3/6/2025 16:02,8.23,11.54,16.3,15.1,8.02
3/6/2025 16:04,8.19,11.49,16.34,15.1,7.98
3/6/2025 16:06,8.19,11.54,16.34,15.06,8.06
3/6/2025 16:08,8.19,11.54,16.34,15.1,8.02
3/6/2025 16:10,8.23,11.54,16.34,15.06,8.06
3/6/2025 16:12,8.275,11.58,16.34,15.1,8.02
3/6/2025 16:14,8.32,11.58,16.39,15.1,8.02
3/6/2025 16:16,8.36,11.54,16.34,15.14,7.98
3/6/2025 16:18,8.41,11.54,16.3,15.12,8.06
3/6/2025 16:20,8.36,11.49,16.34,15.1,8.06
3/6/2025 16:22,8.32,11.54,16.34,15.06,8.02
3/6/2025 16:24,8.23,11.54,16.34,15.06,8.06
3/6/2025 16:26,8.32,11.54,16.39,15.1,8.02
3/6/2025 16:28,8.32,11.49,16.34,15.1,8.02
3/6/2025 16:30,8.32,11.54,16.34,15.1,8.02
3/6/2025 16:32,8.28,11.54,16.39,15.1,8.06
3/6/2025 16:34,8.28,11.49,16.39,15.1,8.02
3/6/2025 16:36,8.23,11.54,16.39,15.1,7.98
3/6/2025 16:38,8.28,11.49,16.34,15.1,7.98
3/6/2025 16:40,8.23,11.54,16.34,15.1,8.02
3/6/2025 16:42,8.28,11.49,16.3,15.06,8.02
3/6/2025 16:44,8.23,11.49,16.39,15.14,8.02
3/6/2025 16:46,8.28,11.49,16.365,15.1,8.02
3/6/2025 16:48,8.23,11.49,16.34,15.1,8.02
3/6/2025 16:50,8.23,11.49,16.3,15.1,7.98
3/6/2025 16:52,8.28,11.54,16.34,15.1,8.02
3/6/2025 16:54,8.255,11.54,16.34,15.06,8.02
3/6/2025 16:56,8.23,11.54,16.3,15.1,8.02
3/6/2025 16:58,8.19,11.54,16.34,15.1,8.02
3/6/2025 17:00,8.23,11.49,16.34,15.1,8.02
3/6/2025 17:02,8.23,11.49,16.34,15.06,7.98
3/6/2025 17:04,8.23,11.54,16.34,15.06,7.98
3/6/2025 17:06,8.19,11.54,16.34,15.1,7.98
3/6/2025 17:08,8.23,11.54,16.3,15.06,8.02
3/6/2025 17:10,8.19,11.58,16.34,15.06,7.93
3/6/2025 17:12,8.19,11.54,16.34,15.06,7.98
3/6/2025 17:14,8.23,11.54,16.34,15.06,7.98
3/6/2025 17:16,8.23,11.54,16.39,15.06,7.98
3/6/2025 17:18,8.23,11.54,16.34,15.1,7.98
3/6/2025 17:20,8.23,11.54,16.34,15.1,7.98
3/6/2025 17:22,8.23,11.54,16.34,15.1,8.02
3/6/2025 17:24,8.23,11.49,16.34,15.06,8.02
3/6/2025 17:26,8.23,11.54,16.39,15.06,8.02
3/6/2025 17:28,8.23,11.58,16.34,15.1,8.02
3/6/2025 17:30,8.19,11.49,16.34,15.1,7.98
3/6/2025 17:32,8.23,11.54,16.3,15.1,8.02
3/6/2025 17:34,8.23,11.58,16.34,15.1,8.06
3/6/2025 17:36,8.28,11.54,16.34,15.06,8.02
3/6/2025 17:38,8.23,11.58,16.34,15.06,8.02
3/6/2025 17:40,8.23,11.56,16.34,15.06,8.02
3/6/2025 17:42,8.23,11.54,16.39,15.06,7.93
3/6/2025 17:44,8.19,11.49,16.34,15.06,7.98
3/6/2025 17:46,8.23,11.54,16.34,15.06,7.98
3/6/2025 17:48,8.23,11.49,16.34,15.06,7.98
3/6/2025 17:50,8.23,11.515,16.34,15.1,8.02
3/6/2025 17:52,8.23,11.54,16.34,15.06,8.02
3/6/2025 17:54,8.23,11.54,16.34,15.06,7.93
3/6/2025 17:56,8.19,11.54,16.34,15.06,7.98
3/6/2025 17:58,8.19,11.58,16.3,15.1,7.98
3/6/2025 18:00,8.23,11.54,16.34,15.1,7.93
3/6/2025 18:02,8.23,11.54,16.39,15.1,7.93
3/6/2025 18:04,8.23,11.54,16.34,15.1,7.93
3/6/2025 18:06,8.19,11.54,16.34,15.1,7.93
3/6/2025 18:08,8.23,11.54,16.34,15.1,7.98
3/6/2025 18:10,8.23,11.54,16.39,15.1,7.93
3/6/2025 18:12,8.23,11.54,16.34,15.06,7.89
3/6/2025 18:14,8.23,11.54,16.39,15.06,7.89
3/6/2025 18:16,8.15,11.54,16.34,15.06,7.89
3/6/2025 18:18,8.23,11.54,16.3,15.1,7.85
3/6/2025 18:20,8.15,11.54,16.3,15.06,7.81
3/6/2025 18:22,8.19,11.54,16.34,15.1,7.85
3/6/2025 18:24,8.19,11.58,16.3,15.06,7.85
3/6/2025 18:26,8.23,11.54,16.34,15.14,7.81
3/6/2025 18:28,8.19,11.54,16.3,15.1,7.81
3/6/2025 18:30,8.19,11.54,16.34,15.1,7.81
3/6/2025 18:32,8.19,11.54,16.34,15.1,7.81
3/6/2025 18:34,8.19,11.54,16.39,15.1,7.76
3/6/2025 18:36,8.19,11.54,16.34,15.06,7.72
3/6/2025 18:38,8.15,11.49,16.34,15.06,7.72
3/6/2025 18:40,8.19,11.58,16.3,15.06,7.76
3/6/2025 18:42,8.15,11.54,16.3,15.06,7.68
3/6/2025 18:44,8.15,11.49,16.34,15.1,7.68
3/6/2025 18:46,8.19,11.49,16.34,15.06,7.63
3/6/2025 18:48,8.15,11.49,16.3,15.1,7.68
3/6/2025 18:50,8.15,11.49,16.34,15.06,7.59
3/6/2025 18:52,8.15,11.49,16.34,15.1,7.59
3/6/2025 18:54,8.19,11.58,16.34,15.1,7.55
3/6/2025 18:56,8.19,11.49,16.3,15.06,7.55
3/6/2025 18:58,8.19,11.49,16.34,15.1,7.5
3/6/2025 19:00,8.11,11.49,16.34,15.1,7.55
3/6/2025 19:02,8.15,11.54,16.39,15.06,7.46
3/6/2025 19:04,8.11,11.54,16.34,15.06,7.46
3/6/2025 19:06,8.11,11.49,16.34,15.06,7.38
3/6/2025 19:08,8.11,11.58,16.34,15.1,7.33
3/6/2025 19:10,8.15,11.49,16.34,15.06,7.33
3/6/2025 19:12,8.15,11.54,16.34,15.14,7.33
3/6/2025 19:14,8.15,11.49,16.34,15.1,7.38
3/6/2025 19:16,8.15,11.49,16.34,15.1,7.33
3/6/2025 19:18,8.15,11.49,16.34,15.1,7.25
3/6/2025 19:20,8.15,11.49,16.39,15.06,7.38
3/6/2025 19:22,8.11,11.54,16.34,15.06,7.33
3/6/2025 19:24,8.11,11.54,16.39,15.1,7.25
3/6/2025 19:26,8.11,11.49,16.34,15.06,7.29
3/6/2025 19:28,8.15,11.49,16.34,15.06,7.29
3/6/2025 19:30,8.15,11.49,16.34,15.1,7.25
3/6/2025 19:32,8.11,11.45,16.34,15.06,7.16
3/6/2025 19:34,8.11,11.49,16.3,15.06,7.16
3/6/2025 19:36,8.11,11.54,16.39,15.1,7.12
3/6/2025 19:38,8.06,11.49,16.34,15.1,7.08
3/6/2025 19:40,8.06,11.49,16.39,15.1,6.99
3/6/2025 19:42,8.11,11.49,16.34,15.06,7.03
3/6/2025 19:44,8.15,11.49,16.3,15.1,6.99
3/6/2025 19:46,8.15,11.54,16.34,15.14,6.99
3/6/2025 19:48,8.11,11.54,16.34,15.1,7.03
3/6/2025 19:50,8.15,11.54,16.3,15.1,7.03
3/6/2025 19:52,8.11,11.49,16.34,15.1,7.03
3/6/2025 19:54,8.11,11.54,16.34,15.1,7.03
3/6/2025 19:56,8.11,11.54,16.3,15.1,6.99
3/6/2025 19:58,8.11,11.58,16.32,15.1,6.99
3/6/2025 20:00,8.15,11.49,16.34,15.1,6.99
3/6/2025 20:02,8.11,11.54,16.3,15.1,6.99
3/6/2025 20:04,8.15,11.54,16.34,15.1,6.99
3/6/2025 20:06,8.11,11.49,16.34,15.1,6.885
3/6/2025 20:08,8.15,11.54,16.34,15.1,6.78
3/6/2025 20:10,8.19,11.54,16.3,15.1,6.78
3/6/2025 20:12,8.15,11.49,16.34,15.1,6.73
3/6/2025 20:14,8.11,11.49,16.3,15.1,6.78
3/6/2025 20:16,8.11,11.54,16.3,15.1,6.86
3/6/2025 20:18,8.11,11.49,16.34,15.1,6.82
3/6/2025 20:20,8.06,11.49,16.3,15.1,6.82
3/6/2025 20:22,8.11,11.49,16.3,15.06,6.73
3/6/2025 20:24,8.06,11.49,16.34,15.1,6.78
3/6/2025 20:26,8.11,11.54,16.34,15.06,6.82
3/6/2025 20:28,8.11,11.49,16.39,15.1,6.73
3/6/2025 20:30,8.11,11.49,16.365,15.1,6.78
3/6/2025 20:32,8.11,11.49,16.34,15.06,6.73
3/6/2025 20:34,8.11,11.54,16.39,15.06,6.65
3/6/2025 20:36,8.11,11.49,16.34,15.06,6.69
3/6/2025 20:38,8.06,11.49,16.34,15.06,6.73
3/6/2025 20:40,8.06,11.49,16.34,15.1,6.69
3/6/2025 20:42,8.06,11.49,16.34,15.1,6.645
3/6/2025 20:44,8.11,11.49,16.34,15.1,6.6
3/6/2025 20:46,8.15,11.49,16.34,15.14,6.54
3/6/2025 20:48,8.11,11.45,16.34,15.1,6.48
3/6/2025 20:50,8.11,11.49,16.34,15.1,6.48
3/6/2025 20:52,8.06,11.45,16.34,15.1,6.48
3/6/2025 20:54,8.06,11.49,16.3,15.1,6.52
3/6/2025 20:56,8.06,11.45,16.34,15.06,6.39
3/6/2025 20:58,8.15,11.49,16.26,15.06,6.26
3/6/2025 21:00,8.06,11.54,16.34,15.06,6.3
3/6/2025 21:02,8.06,11.49,16.39,15.06,6.3
3/6/2025 21:04,8.15,11.49,16.34,15.1,6.39
3/6/2025 21:06,8.11,11.49,16.34,15.1,6.3
3/6/2025 21:08,8.11,11.49,16.34,15.1,6.17
3/6/2025 21:10,8.06,11.49,16.3,15.1,6.17
3/6/2025 21:12,8.15,11.45,16.34,15.1,6.26
3/6/2025 21:14,8.11,11.47,16.34,15.14,6.09
3/6/2025 21:16,8.06,11.49,16.34,15.1,6.17
3/6/2025 21:18,8.11,11.49,16.34,15.1,6.13
3/6/2025 21:20,8.06,11.49,16.39,15.06,6.17
3/6/2025 21:22,8.085,11.45,16.3,15.06,6.05
3/6/2025 21:24,8.11,11.49,16.3,15.06,6.09
3/6/2025 21:26,8.11,11.45,16.34,15.06,5.92
3/6/2025 21:28,8.15,11.49,16.34,15.1,6.05
3/6/2025 21:30,8.11,11.45,16.34,15.06,6
3/6/2025 21:32,8.11,11.49,16.39,15.1,5.92
3/6/2025 21:34,8.11,11.49,16.3,15.06,5.92
3/6/2025 21:36,8.15,11.47,16.34,15.06,5.92
3/6/2025 21:38,8.15,11.45,16.39,15.06,5.92
3/6/2025 21:40,8.11,11.49,16.34,15.1,5.96
3/6/2025 21:42,8.11,11.49,16.39,15.06,6
3/6/2025 21:44,8.11,11.45,16.3,15.06,6
3/6/2025 21:46,8.15,11.49,16.34,15.1,6.05
3/6/2025 21:48,8.15,11.49,16.34,15.06,6.05
3/6/2025 21:50,8.11,11.41,16.34,15.06,5.96
3/6/2025 21:52,8.06,11.49,16.39,15.1,5.96
3/6/2025 21:54,8.11,11.49,16.34,15.1,6
3/6/2025 21:56,8.06,11.41,16.34,15.1,6
3/6/2025 21:58,8.11,11.49,16.34,15.1,5.92
3/6/2025 22:00,8.11,11.45,16.39,15.06,5.79
3/6/2025 22:02,8.15,11.45,16.3,15.1,5.79
3/6/2025 22:04,8.11,11.45,16.34,15.06,5.75
3/6/2025 22:06,8.11,11.49,16.34,15.14,5.7
3/6/2025 22:08,8.06,11.41,16.3,15.1,5.79
3/6/2025 22:10,8.06,11.49,16.34,15.06,5.83
3/6/2025 22:12,8.06,11.49,16.39,15.06,5.75
3/6/2025 22:14,8.02,11.45,16.3,15.1,5.7
3/6/2025 22:16,8.11,11.45,16.39,15.1,5.79
3/6/2025 22:18,8.11,11.49,16.3,15.1,5.83
3/6/2025 22:20,8.11,11.45,16.34,15.1,5.765
3/6/2025 22:22,8.11,11.45,16.34,15.06,5.7
3/6/2025 22:24,8.11,11.49,16.34,15.1,5.7
3/6/2025 22:26,8.06,11.45,16.39,15.06,5.635
3/6/2025 22:28,8.11,11.49,16.34,15.06,5.57
3/6/2025 22:30,8.15,11.47,16.34,15.06,5.62
3/6/2025 22:32,8.15,11.45,16.34,15.1,5.7
3/6/2025 22:34,8.06,11.49,16.34,15.06,5.66
3/6/2025 22:36,8.06,11.45,16.3,15.1,5.7
3/6/2025 22:38,8.11,11.45,16.34,15.1,5.53
3/6/2025 22:40,8.06,11.45,16.34,15.06,5.53
3/6/2025 22:42,8.11,11.45,16.3,15.06,5.45
3/6/2025 22:44,8.11,11.45,16.34,15.1,5.4
3/6/2025 22:46,8.11,11.41,16.34,15.1,5.45
3/6/2025 22:48,8.11,11.45,16.3,15.06,5.49
3/6/2025 22:50,8.11,11.45,16.34,15.06,5.45
3/6/2025 22:52,8.11,11.45,16.34,15.1,5.45
3/6/2025 22:54,8.11,11.45,16.34,15.1,5.49
3/6/2025 22:56,8.11,11.45,16.34,15.1,5.45
3/6/2025 22:58,8.15,11.45,16.39,15.06,5.45
3/6/2025 23:00,8.15,11.45,16.34,15.06,5.45
3/6/2025 23:02,8.11,11.45,16.34,15.1,5.49
3/6/2025 23:04,8.11,11.45,16.34,15.1,5.53
3/6/2025 23:06,8.11,11.45,16.39,15.1,5.425
3/6/2025 23:08,8.11,11.45,16.34,15.1,5.32
3/6/2025 23:10,8.06,11.45,16.34,15.06,5.23
3/6/2025 23:12,8.11,11.45,16.3,15.1,5.23
3/6/2025 23:14,8.11,11.41,16.39,15.1,5.36
3/6/2025 23:16,8.11,11.41,16.34,15.06,5.45
3/6/2025 23:18,8.11,11.49,16.3,15.1,5.4
3/6/2025 23:20,8.06,11.41,16.34,15.06,5.4
3/6/2025 23:22,8.11,11.41,16.3,15.06,5.51
3/6/2025 23:24,8.15,11.45,16.34,15.06,5.62
3/6/2025 23:26,8.11,11.41,16.34,15.06,5.53
3/6/2025 23:28,8.065,11.41,16.34,15.06,5.45
3/6/2025 23:30,8.02,11.41,16.34,15.1,5.32
3/6/2025 23:32,8.02,11.41,16.34,15.1,5.27
3/6/2025 23:34,8.02,11.45,16.34,15.1,5.21
3/6/2025 23:36,8.02,11.41,16.34,15.06,5.15
3/6/2025 23:38,8.02,11.41,16.34,15.1,5.27
3/6/2025 23:40,7.98,11.45,16.34,15.1,5.27
3/6/2025 23:42,7.93,11.45,16.34,15.06,5.23
3/6/2025 23:44,7.98,11.45,16.34,15.06,5.23
3/6/2025 23:46,7.93,11.41,16.34,15.06,5.23
3/6/2025 23:48,7.93,11.41,16.39,15.06,5.165
3/6/2025 23:50,8.02,11.45,16.34,15.06,5.1
3/6/2025 23:52,7.93,11.41,16.34,15.1,5.27
3/6/2025 23:54,7.98,11.41,16.39,15.06,5.23
3/6/2025 23:56,7.935,11.45,16.34,15.06,5.23
3/6/2025 23:58,7.89,11.45,16.34,15.06,5.27
3/7/2025 0:00,7.89,11.45,16.34,15.06,5.32
3/7/2025 0:02,7.85,11.45,16.34,15.06,5.06
3/7/2025 0:04,7.81,11.41,16.34,15.1,5.15
3/7/2025 0:06,7.81,11.45,16.34,15.1,5.23
3/7/2025 0:08,7.81,11.41,16.3,15.06,5.15
3/7/2025 0:10,7.85,11.41,16.34,15.1,5.15
3/7/2025 0:12,7.85,11.41,16.34,15.1,5.1
3/7/2025 0:14,7.85,11.41,16.39,15.1,5.19
3/7/2025 0:16,7.89,11.49,16.34,15.06,5.19
3/7/2025 0:18,7.89,11.45,16.34,15.06,5.15
3/7/2025 0:20,7.89,11.45,16.34,15.1,4.97
3/7/2025 0:22,7.93,11.41,16.34,15.06,5.02
3/7/2025 0:24,7.98,11.41,16.34,15.1,5.1
3/7/2025 0:26,7.89,11.41,16.34,15.1,4.93
3/7/2025 0:28,7.98,11.41,16.34,15.06,4.93
3/7/2025 0:30,7.89,11.41,16.3,15.1,4.84
3/7/2025 0:32,7.93,11.41,16.3,15.06,4.84
3/7/2025 0:34,7.98,11.41,16.34,15.06,4.76
3/7/2025 0:36,7.98,11.45,16.3,15.06,4.89
3/7/2025 0:38,7.93,11.41,16.34,15.1,4.72
3/7/2025 0:40,7.93,11.45,16.34,15.1,4.76
3/7/2025 0:42,7.93,11.45,16.34,15.06,4.84
3/7/2025 0:44,7.98,11.41,16.3,15.1,4.84
3/7/2025 0:46,7.93,11.41,16.3,15.1,4.84
3/7/2025 0:48,7.89,11.41,16.34,15.06,4.89
3/7/2025 0:50,7.89,11.41,16.3,15.06,4.93
3/7/2025 0:52,7.85,11.45,16.34,15.06,4.89
3/7/2025 0:54,7.85,11.41,16.34,15.1,4.89
3/7/2025 0:56,7.85,11.37,16.34,15.1,4.89
3/7/2025 0:58,7.81,11.41,16.3,15.1,4.89
3/7/2025 1:00,7.76,11.45,16.34,15.1,4.93
3/7/2025 1:02,7.76,11.45,16.34,15.1,4.93
3/7/2025 1:04,7.81,11.45,16.34,15.06,4.97
3/7/2025 1:06,7.81,11.45,16.34,15.06,4.93
3/7/2025 1:08,7.76,11.45,16.34,15.06,4.97
3/7/2025 1:10,7.76,11.41,16.3,15.06,4.89
3/7/2025 1:12,7.81,11.41,16.3,15.1,4.78
3/7/2025 1:14,7.81,11.37,16.34,15.06,4.67
3/7/2025 1:16,7.81,11.41,16.34,15.1,4.59
3/7/2025 1:18,7.76,11.41,16.39,15.1,4.63
3/7/2025 1:20,7.72,11.37,16.34,15.06,4.63
3/7/2025 1:22,7.76,11.41,16.34,15.06,4.67
3/7/2025 1:24,7.72,11.37,16.34,15.1,4.76
3/7/2025 1:26,7.72,11.39,16.39,15.1,4.8
3/7/2025 1:28,7.76,11.41,16.39,15.06,4.72
3/7/2025 1:30,7.74,11.41,16.34,15.06,4.76
3/7/2025 1:32,7.72,11.41,16.34,15.1,4.8
3/7/2025 1:34,7.72,11.41,16.34,15.1,4.89
3/7/2025 1:36,7.72,11.41,16.34,15.1,4.93
3/7/2025 1:38,7.72,11.41,16.34,15.06,4.93
3/7/2025 1:40,7.72,11.45,16.34,15.06,4.93
3/7/2025 1:42,7.68,11.37,16.34,15.1,4.84
3/7/2025 1:44,7.59,11.41,16.34,15.06,4.8
3/7/2025 1:46,7.68,11.45,16.39,15.06,4.84
3/7/2025 1:48,7.72,11.49,16.34,15.1,4.76
3/7/2025 1:50,7.63,11.41,16.34,15.06,4.76
3/7/2025 1:52,7.68,11.45,16.34,15.1,4.72
3/7/2025 1:54,7.63,11.41,16.34,15.06,4.8
3/7/2025 1:56,7.63,11.45,16.3,15.06,4.84
3/7/2025 1:58,7.63,11.41,16.34,15.06,4.8
3/7/2025 2:00,7.68,11.41,16.34,15.06,4.743333333
3/7/2025 2:02,7.68,11.41,16.34,15.06,4.686666667
3/7/2025 2:04,7.68,11.41,16.34,15.06,4.63
3/7/2025 2:06,7.76,11.41,16.3,15.1,4.5
3/7/2025 2:08,7.72,11.41,16.39,15.1,4.46
3/7/2025 2:10,7.68,11.41,16.34,15.14,4.37
3/7/2025 2:12,7.68,11.41,16.34,15.1,4.5
3/7/2025 2:14,7.68,11.41,16.34,15.1,4.48
3/7/2025 2:16,7.68,11.37,16.34,15.1,4.46
3/7/2025 2:18,7.63,11.41,16.34,15.1,4.565
3/7/2025 2:20,7.59,11.41,16.3,15.06,4.67
3/7/2025 2:22,7.63,11.41,16.34,15.1,4.76
3/7/2025 2:24,7.59,11.41,16.34,15.1,4.72
3/7/2025 2:26,7.59,11.41,16.34,15.1,4.525
3/7/2025 2:28,7.63,11.41,16.3,15.06,4.33
3/7/2025 2:30,7.63,11.41,16.34,15.06,4.5
3/7/2025 2:32,7.63,11.41,16.26,15.06,4.5
3/7/2025 2:34,7.63,11.37,16.34,15.06,4.59
3/7/2025 2:36,7.59,11.32,16.34,15.06,4.67
3/7/2025 2:38,7.55,11.37,16.34,15.14,4.76
3/7/2025 2:40,7.63,11.37,16.34,15.1,4.72
3/7/2025 2:42,7.68,11.37,16.34,15.06,4.63
3/7/2025 2:44,7.68,11.37,16.34,15.1,4.46
3/7/2025 2:46,7.68,11.37,16.34,15.1,4.63
3/7/2025 2:48,7.68,11.41,16.39,15.06,4.5
3/7/2025 2:50,7.63,11.37,16.3,15.06,4.46
3/7/2025 2:52,7.63,11.37,16.34,15.1,4.525
3/7/2025 2:54,7.63,11.32,16.34,15.06,4.59
3/7/2025 2:56,7.63,11.41,16.34,15.06,4.76
3/7/2025 2:58,7.59,11.41,16.39,15.06,4.67
3/7/2025 3:00,7.55,11.41,16.34,15.06,4.67
3/7/2025 3:02,7.59,11.41,16.39,15.06,4.76
3/7/2025 3:04,7.55,11.41,16.34,15.1,4.72
3/7/2025 3:06,7.63,11.41,16.34,15.1,4.72
3/7/2025 3:08,7.68,11.32,16.3,15.1,4.63
3/7/2025 3:10,7.68,11.41,16.34,15.1,4.84
3/7/2025 3:12,7.63,11.37,16.34,15.1,4.76
3/7/2025 3:14,7.63,11.41,16.34,15.1,4.63
3/7/2025 3:16,7.63,11.45,16.34,15.1,4.8
3/7/2025 3:18,7.63,11.32,16.39,15.06,4.84
3/7/2025 3:20,7.59,11.41,16.34,15.1,4.84
3/7/2025 3:22,7.59,11.37,16.39,15.1,4.84
3/7/2025 3:24,7.55,11.41,16.34,15.1,4.84
3/7/2025 3:26,7.5,11.45,16.39,15.1,4.76
3/7/2025 3:28,7.55,11.41,16.34,15.06,4.84
3/7/2025 3:30,7.5,11.37,16.34,15.06,4.89
3/7/2025 3:32,7.55,11.41,16.34,15.06,4.93
3/7/2025 3:34,7.55,11.37,16.34,15.06,4.93
3/7/2025 3:36,7.5,11.41,16.39,15.06,4.89
3/7/2025 3:38,7.5,11.37,16.365,15.06,4.84
3/7/2025 3:40,7.5,11.37,16.34,15.1,4.8
3/7/2025 3:42,7.55,11.37,16.34,15.1,4.72
3/7/2025 3:44,7.59,11.37,16.34,15.1,4.655
3/7/2025 3:46,7.57,11.41,16.39,15.1,4.59
3/7/2025 3:48,7.55,11.41,16.39,15.06,4.63
3/7/2025 3:50,7.55,11.37,16.34,15.06,4.72
3/7/2025 3:52,7.5,11.37,16.3,15.1,4.76
3/7/2025 3:54,7.59,11.37,16.3,15.1,4.8
3/7/2025 3:56,7.59,11.41,16.34,15.1,4.72
3/7/2025 3:58,7.55,11.41,16.34,15.06,4.76
3/7/2025 4:00,7.5,11.37,16.3,15.1,4.76
3/7/2025 4:02,7.5,11.41,16.34,15.06,4.89
3/7/2025 4:04,7.55,11.37,16.3,15.06,4.8
3/7/2025 4:06,7.5,11.41,16.34,15.06,4.78
3/7/2025 4:08,7.5,11.45,16.34,15.06,4.76
3/7/2025 4:10,7.5,11.41,16.34,15.1,4.76
3/7/2025 4:12,7.55,11.37,16.34,15.1,4.65
3/7/2025 4:14,7.5,11.41,16.34,15.06,4.54
3/7/2025 4:16,7.5,11.37,16.34,15.06,4.67
3/7/2025 4:18,7.55,11.32,16.34,15.06,4.72
3/7/2025 4:20,7.5,11.37,16.39,15.06,4.84
3/7/2025 4:22,7.5,11.32,16.39,15.06,4.84
3/7/2025 4:24,7.5,11.37,16.3,15.1,4.8
3/7/2025 4:26,7.46,11.37,16.34,15.06,4.76
3/7/2025 4:28,7.5,11.37,16.3,15.1,4.67
3/7/2025 4:30,7.46,11.37,16.39,15.1,4.63
3/7/2025 4:32,7.5,11.41,16.34,15.06,4.76
3/7/2025 4:34,7.46,11.41,16.34,15.06,4.63
3/7/2025 4:36,7.46,11.41,16.3,15.1,4.59
3/7/2025 4:38,7.5,11.37,16.39,15.1,4.59
3/7/2025 4:40,7.5,11.41,16.34,15.06,4.54
3/7/2025 4:42,7.5,11.37,16.34,15.06,4.54
3/7/2025 4:44,7.5,11.41,16.34,15.06,4.59
3/7/2025 4:46,7.42,11.41,16.34,15.14,4.59
3/7/2025 4:48,7.46,11.41,16.39,15.1,4.5
3/7/2025 4:50,7.5,11.41,16.39,15.06,4.46
3/7/2025 4:52,7.42,11.41,16.34,15.06,4.5
3/7/2025 4:54,7.42,11.41,16.34,15.06,4.52
3/7/2025 4:56,7.42,11.41,16.34,15.1,4.54
3/7/2025 4:58,7.42,11.32,16.39,15.06,4.59
3/7/2025 5:00,7.42,11.32,16.34,15.06,4.63
3/7/2025 5:02,7.38,11.37,16.39,15.14,4.63
3/7/2025 5:04,7.38,11.37,16.34,15.1,4.54
3/7/2025 5:06,7.38,11.37,16.34,15.06,4.5
3/7/2025 5:08,7.38,11.37,16.34,15.06,4.46
3/7/2025 5:10,7.38,11.37,16.3,15.1,4.54
